Version 3.14 Update - Professional Services and Supplies Charge Table,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Item Code,Code Type,Decription,Modifier,"Technical, Professional Indicator",Service Category Code,Primary/Bundled Indicator,Charge Type Indicator,Work Expense Units,Provider-Based Practice Expense Units,Non-Provider-Based Practice Expense Units,Total Expense Units, Anesthesia Base Units,Unit Charge,Base Charge,Unit Type,Facility Indicator,Outpatient Indicator,Inpatient Indicator,Skilled Nursing Facility Carveout,Freestanding Carve-out,Start Date,End Date
73702,CPT,CT LOWER EXTREMITY W/O & W/CONTRAST MATRL,TC,,20 ,,RBRVS,,7.98 ,7.98 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
73706,CPT,CT ANGIOGRAPHY LOWER EXTREMITY,,,20 ,,RBRVS,1.90 ,10.07 ,10.07 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
73706,CPT,CT ANGIOGRAPHY LOWER EXTREMITY,26,,20 ,,RBRVS,1.90 ,0.68 ,0.68 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
73706,CPT,CT ANGIOGRAPHY LOWER EXTREMITY,TC,,20 ,,RBRVS,,9.39 ,9.39 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
73718,CPT,MRI LOWER EXTREM OTH/THN JT W/O CONTR MATRL,,,20 ,,RBRVS,1.35 ,10.97 ,10.97 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
73718,CPT,MRI LOWER EXTREM OTH/THN JT W/O CONTR MATRL,26,,20 ,,RBRVS,1.35 ,0.49 ,0.49 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
73718,CPT,MRI LOWER EXTREM OTH/THN JT W/O CONTR MATRL,TC,,20 ,,RBRVS,,10.48 ,10.48 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
73719,CPT,MRI LOWER EXTREM OTH/THN JT W/CONTRAST MATRL,,,20 ,,RBRVS,1.62 ,12.36 ,12.36 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
73719,CPT,MRI LOWER EXTREM OTH/THN JT W/CONTRAST MATRL,26,,20 ,,RBRVS,1.62 ,0.59 ,0.59 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
73719,CPT,MRI LOWER EXTREM OTH/THN JT W/CONTRAST MATRL,TC,,20 ,,RBRVS,,11.77 ,11.77 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
73720,CPT,MRI LOWER EXTREM OTH/THN JT W/O & W/CONTR MATR,,,20 ,,RBRVS,2.15 ,14.92 ,14.92 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
73720,CPT,MRI LOWER EXTREM OTH/THN JT W/O & W/CONTR MATR,26,,20 ,,RBRVS,2.15 ,0.77 ,0.77 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
73720,CPT,MRI LOWER EXTREM OTH/THN JT W/O & W/CONTR MATR,TC,,20 ,,RBRVS,,14.15 ,14.15 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
73721,CPT,MRI ANY JT LOWER EXTREM W/O CONTRAST MATRL,,,20 ,,RBRVS,1.35 ,6.83 ,6.83 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
73721,CPT,MRI ANY JT LOWER EXTREM W/O CONTRAST MATRL,26,,20 ,,RBRVS,1.35 ,0.51 ,0.51 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
73721,CPT,MRI ANY JT LOWER EXTREM W/O CONTRAST MATRL,TC,,20 ,,RBRVS,,6.32 ,6.32 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
73722,CPT,MRI ANY JT LOWER EXTREM W/CONTRAST MATERIAL,,,20 ,,RBRVS,1.62 ,11.46 ,11.46 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
73722,CPT,MRI ANY JT LOWER EXTREM W/CONTRAST MATERIAL,26,,20 ,,RBRVS,1.62 ,0.60 ,0.60 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
73722,CPT,MRI ANY JT LOWER EXTREM W/CONTRAST MATERIAL,TC,,20 ,,RBRVS,,10.86 ,10.86 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
73723,CPT,MRI ANY JT LOWER EXTREM W/O & W/CONTRAST MATRL,,,20 ,,RBRVS,2.15 ,13.82 ,13.82 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
73723,CPT,MRI ANY JT LOWER EXTREM W/O & W/CONTRAST MATRL,26,,20 ,,RBRVS,2.15 ,0.78 ,0.78 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
73723,CPT,MRI ANY JT LOWER EXTREM W/O & W/CONTRAST MATRL,TC,,20 ,,RBRVS,,13.04 ,13.04 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
73725,CPT,MRA LOWER EXTREMITY W/WO CONTRAST MATERIAL,,,20 ,,RBRVS,1.82 ,12.11 ,12.11 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
73725,CPT,MRA LOWER EXTREMITY W/WO CONTRAST MATERIAL,26,,20 ,,RBRVS,1.82 ,0.64 ,0.64 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
73725,CPT,MRA LOWER EXTREMITY W/WO CONTRAST MATERIAL,TC,,20 ,,RBRVS,,11.47 ,11.47 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74000,CPT,RADEX ABDOMEN 1 ANTEROPOSTERIOR VIEW,,,20 ,,RBRVS,0.18 ,0.53 ,0.53 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74000,CPT,RADEX ABDOMEN 1 ANTEROPOSTERIOR VIEW,26,,20 ,,RBRVS,0.18 ,0.07 ,0.07 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74000,CPT,RADEX ABDOMEN 1 ANTEROPOSTERIOR VIEW,TC,,20 ,,RBRVS,,0.46 ,0.46 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74010,CPT,RADEX ABD ANTEROPOST&ADDL OBLQ&CONE VIEWS,,,20 ,,RBRVS,0.23 ,0.92 ,0.92 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74010,CPT,RADEX ABD ANTEROPOST&ADDL OBLQ&CONE VIEWS,26,,20 ,,RBRVS,0.23 ,0.09 ,0.09 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74010,CPT,RADEX ABD ANTEROPOST&ADDL OBLQ&CONE VIEWS,TC,,20 ,,RBRVS,,0.83 ,0.83 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74020,CPT,RADEX ABDOMEN COMPL W/DCBTS&/ERC VIEWS,,,20 ,,RBRVS,0.27 ,0.93 ,0.93 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74020,CPT,RADEX ABDOMEN COMPL W/DCBTS&/ERC VIEWS,26,,20 ,,RBRVS,0.27 ,0.10 ,0.10 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74020,CPT,RADEX ABDOMEN COMPL W/DCBTS&/ERC VIEWS,TC,,20 ,,RBRVS,,0.83 ,0.83 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74022,CPT,RADEX ABD COMPL AQT ABD W/S/E/D VIEWS 1 VIEW CH,,,20 ,,RBRVS,0.32 ,1.13 ,1.13 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74022,CPT,RADEX ABD COMPL AQT ABD W/S/E/D VIEWS 1 VIEW CH,26,,20 ,,RBRVS,0.32 ,0.12 ,0.12 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74022,CPT,RADEX ABD COMPL AQT ABD W/S/E/D VIEWS 1 VIEW CH,TC,,20 ,,RBRVS,,1.01 ,1.01 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74150,CPT,CT ABDOMEN W/O CONTRAST MATERIAL,,,20 ,,RBRVS,1.19 ,4.02 ,4.02 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74150,CPT,CT ABDOMEN W/O CONTRAST MATERIAL,26,,20 ,,RBRVS,1.19 ,0.43 ,0.43 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74150,CPT,CT ABDOMEN W/O CONTRAST MATERIAL,TC,,20 ,,RBRVS,,3.59 ,3.59 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74160,CPT,CT ABDOMEN W/CONTRAST MATERIAL,,,20 ,,RBRVS,1.27 ,6.96 ,6.96 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74160,CPT,CT ABDOMEN W/CONTRAST MATERIAL,26,,20 ,,RBRVS,1.27 ,0.47 ,0.47 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74160,CPT,CT ABDOMEN W/CONTRAST MATERIAL,TC,,20 ,,RBRVS,,6.49 ,6.49 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74170,CPT,CT ABDOMEN W/O & W/CONTRAST MATERIAL,,,20 ,,RBRVS,1.40 ,8.08 ,8.08 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74170,CPT,CT ABDOMEN W/O & W/CONTRAST MATERIAL,26,,20 ,,RBRVS,1.40 ,0.51 ,0.51 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74170,CPT,CT ABDOMEN W/O & W/CONTRAST MATERIAL,TC,,20 ,,RBRVS,,7.57 ,7.57 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74174,CPT,CT ANGIO ABD&PLVIS CNTRST MTRL W/WO CNTRST IMG,,,20 ,,RBRVS,2.20 ,12.55 ,12.55 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74174,CPT,CT ANGIO ABD&PLVIS CNTRST MTRL W/WO CNTRST IMG,26,,20 ,,RBRVS,2.20 ,0.78 ,0.78 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74174,CPT,CT ANGIO ABD&PLVIS CNTRST MTRL W/WO CNTRST IMG,TC,,20 ,,RBRVS,,11.77 ,11.77 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74175,CPT,CT ANGIOGRAPHY ABDOMEN W/CONTRAST/NONCONTRAST,,,20 ,,RBRVS,1.90 ,10.08 ,10.08 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74175,CPT,CT ANGIOGRAPHY ABDOMEN W/CONTRAST/NONCONTRAST,26,,20 ,,RBRVS,1.90 ,0.68 ,0.68 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74175,CPT,CT ANGIOGRAPHY ABDOMEN W/CONTRAST/NONCONTRAST,TC,,20 ,,RBRVS,,9.40 ,9.40 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74176,CPT,CT ABDOMEN & PELVIS W/O CONTRAST MATERIAL,,,20 ,,RBRVS,1.74 ,4.98 ,4.98 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74176,CPT,CT ABDOMEN & PELVIS W/O CONTRAST MATERIAL,26,,20 ,,RBRVS,1.74 ,0.63 ,0.63 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74176,CPT,CT ABDOMEN & PELVIS W/O CONTRAST MATERIAL,TC,,20 ,,RBRVS,,4.35 ,4.35 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74177,CPT,CT ABDOEN & PELVIS W/CONTRAST MATERIAL,,,20 ,,RBRVS,1.82 ,8.35 ,8.35 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74177,CPT,CT ABDOEN & PELVIS W/CONTRAST MATERIAL,26,,20 ,,RBRVS,1.82 ,0.66 ,0.66 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74177,CPT,CT ABDOEN & PELVIS W/CONTRAST MATERIAL,TC,,20 ,,RBRVS,,7.69 ,7.69 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74178,CPT,CT ABDOMEN & PELVIS W/O CONTRST 1/> BODY RE,,,20 ,,RBRVS,2.01 ,9.90 ,9.90 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74178,CPT,CT ABDOMEN & PELVIS W/O CONTRST 1/> BODY RE,26,,20 ,,RBRVS,2.01 ,0.73 ,0.73 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74178,CPT,CT ABDOMEN & PELVIS W/O CONTRST 1/> BODY RE,TC,,20 ,,RBRVS,,9.17 ,9.17 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74181,CPT,MRI ABDOMEN W/O CONTRAST MATERIAL,,,20 ,,RBRVS,1.46 ,9.69 ,9.69 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74181,CPT,MRI ABDOMEN W/O CONTRAST MATERIAL,26,,20 ,,RBRVS,1.46 ,0.52 ,0.52 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74181,CPT,MRI ABDOMEN W/O CONTRAST MATERIAL,TC,,20 ,,RBRVS,,9.17 ,9.17 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74182,CPT,MRI ABDOMEN W/CONTRAST MATERIAL,,,20 ,,RBRVS,1.73 ,13.68 ,13.68 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74182,CPT,MRI ABDOMEN W/CONTRAST MATERIAL,26,,20 ,,RBRVS,1.73 ,0.62 ,0.62 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74182,CPT,MRI ABDOMEN W/CONTRAST MATERIAL,TC,,20 ,,RBRVS,,13.06 ,13.06 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74183,CPT,MRI ABDOMEN W/O & W/CONTRAST MATERIAL,,,20 ,,RBRVS,2.26 ,14.89 ,14.89 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74183,CPT,MRI ABDOMEN W/O & W/CONTRAST MATERIAL,26,,20 ,,RBRVS,2.26 ,0.81 ,0.81 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74183,CPT,MRI ABDOMEN W/O & W/CONTRAST MATERIAL,TC,,20 ,,RBRVS,,14.08 ,14.08 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74185,CPT,MRA ABDOMEN W/WO CONTRAST MATERIAL,,,20 ,,RBRVS,1.80 ,12.04 ,12.04 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74185,CPT,MRA ABDOMEN W/WO CONTRAST MATERIAL,26,,20 ,,RBRVS,1.80 ,0.64 ,0.64 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74185,CPT,MRA ABDOMEN W/WO CONTRAST MATERIAL,TC,,20 ,,RBRVS,,11.40 ,11.40 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74190,CPT,PERITONEOGRAM RS&I,,,20 ,,TotalUnits,,,,1.39 ,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74190,CPT,PERITONEOGRAM RS&I,26,,20 ,,TotalUnits,,,,0.65 ,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74190,CPT,PERITONEOGRAM RS&I,TC,,20 ,,TotalUnits,,,,0.74 ,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74210,CPT,RADEX PHARYNX&/CERVICAL ESOPHAGUS,,,20 ,,RBRVS,0.36 ,1.98 ,1.98 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74210,CPT,RADEX PHARYNX&/CERVICAL ESOPHAGUS,26,,20 ,,RBRVS,0.36 ,0.13 ,0.13 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74210,CPT,RADEX PHARYNX&/CERVICAL ESOPHAGUS,TC,,20 ,,RBRVS,,1.85 ,1.85 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74220,CPT,RADEX ESOPHAGUS,,,20 ,,RBRVS,0.46 ,2.26 ,2.26 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74220,CPT,RADEX ESOPHAGUS,26,,20 ,,RBRVS,0.46 ,0.17 ,0.17 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74220,CPT,RADEX ESOPHAGUS,TC,,20 ,,RBRVS,,2.09 ,2.09 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74230,CPT,SWALLOWING FUNCJ W/CINERADIOGRAPY/VIDRADIOG,,,20 ,,RBRVS,0.53 ,2.17 ,2.17 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74230,CPT,SWALLOWING FUNCJ W/CINERADIOGRAPY/VIDRADIOG,26,,20 ,,RBRVS,0.53 ,0.19 ,0.19 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74230,CPT,SWALLOWING FUNCJ W/CINERADIOGRAPY/VIDRADIOG,TC,,20 ,,RBRVS,,1.98 ,1.98 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74235,CPT,RMVL FB ESOPHAGEAL W/USE BALLOON CATH RS&I,,,20 ,,RBRVS,1.19 ,4.02 ,4.02 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74235,CPT,RMVL FB ESOPHAGEAL W/USE BALLOON CATH RS&I,26,,20 ,,RBRVS,1.19 ,0.63 ,0.63 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74235,CPT,RMVL FB ESOPHAGEAL W/USE BALLOON CATH RS&I,TC,,20 ,,RBRVS,,3.39 ,3.39 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74240,CPT,RADEX GI TRACT UPPER W/WO DELAYED FILMS W/O KUB,,,20 ,,RBRVS,0.69 ,2.70 ,2.70 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74240,CPT,RADEX GI TRACT UPPER W/WO DELAYED FILMS W/O KUB,26,,20 ,,RBRVS,0.69 ,0.26 ,0.26 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74240,CPT,RADEX GI TRACT UPPER W/WO DELAYED FILMS W/O KUB,TC,,20 ,,RBRVS,,2.44 ,2.44 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74241,CPT,RADEX GI TRACT UPPER W/WO DELAYED FILMS W/KUB,,,20 ,,RBRVS,0.69 ,2.87 ,2.87 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74241,CPT,RADEX GI TRACT UPPER W/WO DELAYED FILMS W/KUB,26,,20 ,,RBRVS,0.69 ,0.25 ,0.25 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74241,CPT,RADEX GI TRACT UPPER W/WO DELAYED FILMS W/KUB,TC,,20 ,,RBRVS,,2.62 ,2.62 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74245,CPT,RADEX GI TRACT UPR W/SM INT W/MULT SERIAL FLMS,,,20 ,,RBRVS,0.91 ,4.40 ,4.40 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74245,CPT,RADEX GI TRACT UPR W/SM INT W/MULT SERIAL FLMS,26,,20 ,,RBRVS,0.91 ,0.33 ,0.33 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74245,CPT,RADEX GI TRACT UPR W/SM INT W/MULT SERIAL FLMS,TC,,20 ,,RBRVS,,4.07 ,4.07 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74246,CPT,RADEX UPPER GI W/WO GLUCAGON/DELAY FILMS W/O KUB,,,20 ,,RBRVS,0.69 ,3.14 ,3.14 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74246,CPT,RADEX UPPER GI W/WO GLUCAGON/DELAY FILMS W/O KUB,26,,20 ,,RBRVS,0.69 ,0.25 ,0.25 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74246,CPT,RADEX UPPER GI W/WO GLUCAGON/DELAY FILMS W/O KUB,TC,,20 ,,RBRVS,,2.89 ,2.89 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74247,CPT,RADEX UPPER GI W/WO GLUCAGON/DELAY FLMS W/KUB,,,20 ,,RBRVS,0.69 ,3.58 ,3.58 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74247,CPT,RADEX UPPER GI W/WO GLUCAGON/DELAY FLMS W/KUB,26,,20 ,,RBRVS,0.69 ,0.25 ,0.25 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74247,CPT,RADEX UPPER GI W/WO GLUCAGON/DELAY FLMS W/KUB,TC,,20 ,,RBRVS,,3.33 ,3.33 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74249,CPT,RADEX GI UPR W/WO GLUCOSE W/SM INTEST FOLLW-THRU,,,20 ,,RBRVS,0.91 ,4.83 ,4.83 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74249,CPT,RADEX GI UPR W/WO GLUCOSE W/SM INTEST FOLLW-THRU,26,,20 ,,RBRVS,0.91 ,0.33 ,0.33 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74249,CPT,RADEX GI UPR W/WO GLUCOSE W/SM INTEST FOLLW-THRU,TC,,20 ,,RBRVS,,4.50 ,4.50 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74250,CPT,RADEX SMALL INTESTINE W/MULTIPLE SERIAL FILMS,,,20 ,,RBRVS,0.47 ,2.77 ,2.77 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74250,CPT,RADEX SMALL INTESTINE W/MULTIPLE SERIAL FILMS,26,,20 ,,RBRVS,0.47 ,0.17 ,0.17 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74250,CPT,RADEX SMALL INTESTINE W/MULTIPLE SERIAL FILMS,TC,,20 ,,RBRVS,,2.60 ,2.60 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74251,CPT,RADEX SM INT W/MLT SRL FLMS VIA ENTEROCLSS TUBE,,,20 ,,RBRVS,0.69 ,11.93 ,11.93 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74251,CPT,RADEX SM INT W/MLT SRL FLMS VIA ENTEROCLSS TUBE,26,,20 ,,RBRVS,0.69 ,0.25 ,0.25 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74251,CPT,RADEX SM INT W/MLT SRL FLMS VIA ENTEROCLSS TUBE,TC,,20 ,,RBRVS,,11.68 ,11.68 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74260,CPT,DUODENOGRAPY HYPOTONIC,,,20 ,,RBRVS,0.50 ,9.90 ,9.90 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74260,CPT,DUODENOGRAPY HYPOTONIC,26,,20 ,,RBRVS,0.50 ,0.18 ,0.18 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74260,CPT,DUODENOGRAPY HYPOTONIC,TC,,20 ,,RBRVS,,9.72 ,9.72 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74261,CPT,CT COLONOGRPHY DX IMAGE POSTPROCESS W/O CONTRAST,,,20 ,,RBRVS,2.40 ,13.41 ,13.41 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74261,CPT,CT COLONOGRPHY DX IMAGE POSTPROCESS W/O CONTRAST,26,,20 ,,RBRVS,2.40 ,0.88 ,0.88 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74261,CPT,CT COLONOGRPHY DX IMAGE POSTPROCESS W/O CONTRAST,TC,,20 ,,RBRVS,,12.53 ,12.53 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74262,CPT,CT COLONOGRPHY DX IMAGE POSTPROCESS W/CONTRAST,,,20 ,,RBRVS,2.50 ,14.93 ,14.93 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74262,CPT,CT COLONOGRPHY DX IMAGE POSTPROCESS W/CONTRAST,26,,20 ,,RBRVS,2.50 ,0.89 ,0.89 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74262,CPT,CT COLONOGRPHY DX IMAGE POSTPROCESS W/CONTRAST,TC,,20 ,,RBRVS,,14.04 ,14.04 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74263,CPT,CT COLONOGRAPHY SCREENING IMAGE POSTPROCESSING,,,20 ,,RBRVS,2.28 ,20.72 ,20.72 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74263,CPT,CT COLONOGRAPHY SCREENING IMAGE POSTPROCESSING,26,,20 ,,RBRVS,2.28 ,0.92 ,0.92 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74263,CPT,CT COLONOGRAPHY SCREENING IMAGE POSTPROCESSING,TC,,20 ,,RBRVS,,19.80 ,19.80 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74270,CPT,RADEX COLON BARIUM ENEMA W/WOKUB,,,20 ,,RBRVS,0.69 ,4.02 ,4.02 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74270,CPT,RADEX COLON BARIUM ENEMA W/WOKUB,26,,20 ,,RBRVS,0.69 ,0.25 ,0.25 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74270,CPT,RADEX COLON BARIUM ENEMA W/WOKUB,TC,,20 ,,RBRVS,,3.77 ,3.77 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74280,CPT,RADEX COLON W/SPEC HI DNS BARIUM W/WO GLUCAGON,,,20 ,,RBRVS,0.99 ,5.60 ,5.60 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74280,CPT,RADEX COLON W/SPEC HI DNS BARIUM W/WO GLUCAGON,26,,20 ,,RBRVS,0.99 ,0.36 ,0.36 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74280,CPT,RADEX COLON W/SPEC HI DNS BARIUM W/WO GLUCAGON,TC,,20 ,,RBRVS,,5.24 ,5.24 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74283,CPT,THERAPEUTIC ENEMA RDCTJ INTUSSUSCEPTION/OBSTRCJ,,,20 ,,RBRVS,2.02 ,3.93 ,3.93 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74283,CPT,THERAPEUTIC ENEMA RDCTJ INTUSSUSCEPTION/OBSTRCJ,26,,20 ,,RBRVS,2.02 ,0.74 ,0.74 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74283,CPT,THERAPEUTIC ENEMA RDCTJ INTUSSUSCEPTION/OBSTRCJ,TC,,20 ,,RBRVS,,3.19 ,3.19 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74290,CPT,CHOLECYSTOGRAPHY ORAL CONTRST,,,20 ,,RBRVS,0.32 ,1.77 ,1.77 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74290,CPT,CHOLECYSTOGRAPHY ORAL CONTRST,26,,20 ,,RBRVS,0.32 ,0.12 ,0.12 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74290,CPT,CHOLECYSTOGRAPHY ORAL CONTRST,TC,,20 ,,RBRVS,,1.65 ,1.65 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74291,CPT,CHOLECYST ORAL CNTRST ADDL/REPEAT XM/MULT DAY XM,,,20 ,,RBRVS,0.20 ,1.85 ,1.85 ,,,$0.00,$0.00,1,0,0,0,0,1,20140101,
74291,CPT,CHOLECYST ORAL CNTRST ADDL/REPEAT XM/MULT DAY XM,26,,20 ,,RBRVS,0.20 ,0.08 ,0.08 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
74291,CPT,CHOLECYST ORAL CNTRST ADDL/REPEAT XM/MULT DAY XM,TC,,20 ,,RBRVS,,1.77 ,1.77 ,,,$0.00,$0.00,1,1,1,0,1,1,20140101,
74300,CPT,CHOLANGIOGRAPHY&/PANCREATOGRAPHY NTRAOP RS&I,,,20 ,,TotalUnits,,,,1.54 ,,$0.00,$0.00,1,0,0,0,0,1,20140101,
